filename,CU:,SR:,CS:,species,master_tape
84014006,811,40960,0.946,Sperm Whale,84014
84014007,827  B47.50  0.00,40960,47.50,Sperm Whale,84014
84014008,870  B47.50  0.00,40960,47.50,Sperm Whale,84014
84014009,811  B47.50  39.11,40960,7.563,Sperm Whale,84014
8401400A,855  B47.50  7.781,40960,6.350,Sperm Whale,84014
8401400B,855  B47.50  14.81,40960,6.350,Sperm Whale,84014
8401400C,855  B47.50  22.91,40960,7.537,Sperm Whale,84014
84016001,10:34.974-11:18.936,160000,43.962,Sperm Whale,84016
84016002,10:34.974-11:18.936,40000,43.962,Sperm Whale,84016
84016003,10:34.974-11:18.936,40000,43.962,Sperm Whale,84016
84016004,10:34.974-11:18.936,40000,43.962,Sperm Whale,84016
84016005,10:34.974-11:18.936,40000,43.962,Sperm Whale,84016
84016007,14:15.326-14:58.945,40000,43.618,Sperm Whale,84016
84016008,14:15.326-14:58.945,40000,43.618,Sperm Whale,84016
84016009,14:15.326-14:58.945,40000,43.618,Sperm Whale,84016
8401600A,14:15.326-14:58.945,40000,43.618,Sperm Whale,84016
8401600B,0:00.000-21:00.000,44100,21:00.000,Sperm Whale,84016
8401600D,12:59.535-15:00.088,44100,2:00.552,Sperm Whale,84016
8401600E,17:02.384-20:41.820,44100,3:39.435,Sperm Whale,84016
84018001,11:9.333-12:44.949,160000,1:35.615,Sperm Whale,84018
84018002,11:9.333-12:44.949,40000,1:35.615,Sperm Whale,84018
84018003,11:9.333-12:44.949,40000,1:35.615,Sperm Whale,84018
84018004,11:9.333-12:44.949,40000,1:35.615,Sperm Whale,84018
84018005,11:9.333-12:44.949,40000,1:35.615,Sperm Whale,84018
84018006,18:1.409-19:57.312,160000,1:55.902,Sperm Whale,84018
84018007,18:1.409-19:57.312,160000,1:55.902,Sperm Whale,84018
84018008,18:1.409-19:57.312,160000,1:55.902,Sperm Whale,84018
84018009,18:1.409-19:57.312,160000,1:55.902,Sperm Whale,84018
8401800A,18:1.409-19:57.312,40000,1:55.902,Sperm Whale,84018
84020001,0  B10.0  9:39.929,40000,20.032,Sperm Whale,84020
84021001,0  B7:20.417  0:00.688,40000,1:30.824,Sperm Whale,84021
84021003,53  B47.5  24.40,40960,3.781,Sperm Whale,84021
85002001,455  B23.75  1.628,81920,3.581,Sperm Whale,85002
85002002,1104  B28:00  8:07.101,81600,5.744,Sperm Whale,85002
85002003,1104  B28:00  8:12.352,81600,7.836,Sperm Whale,85002
85002004,1104  B28:00  8:38.283,81600,4.595,Sperm Whale,85002
85002005,1104  B28:00  8:42.919,81600,4.677,Sperm Whale,85002
85002006,1104  B28:00  8:48.951,81600,2.092,Sperm Whale,85002
85002007,1104  B28:00  8:51.043,81600,7.139,Sperm Whale,85002
85002008,1104  B28:00  8:57.977,81600,3.323,Sperm Whale,85002
85002009,1104  B28:00  9:24.892,81600,11.160,Sperm Whale,85002
8500200A,1104  B28:00  9:38.268,81600,6.728,Sperm Whale,85002
8500200B,1104  B28:00  9:55.911,81600,6.400,Sperm Whale,85002
8500200C,1104  B28:00  10:15.112,81600,7.754,Sperm Whale,85002
8500200D,1104  B28:00  10:28.406,81600,7.057,Sperm Whale,85002
8500200E,1104  B28:00  10:35.135,81600,6.318,Sperm Whale,85002
8500200F,1104  B28:00  10:41.453,81600,7.221,Sperm Whale,85002
8500200G,1104  B28:00  10:50.028,81600,6.031,Sperm Whale,85002
8500200H,1104  B28:00  10:56.060,81600,6.851,Sperm Whale,85002
8500200I,1104  B28:00  11:04.265,81600,9.190,Sperm Whale,85002
8500200J,1104  B28:00  11:14.810,81600,7.262,Sperm Whale,85002
8500200K,1104  B28:00  11:24.780,81600,5.046,Sperm Whale,85002
8500200L,1104  B28:00  11:29.622,81600,5.251,Sperm Whale,85002
8500200M,1104  B28:00  11:36.186,81600,2.995,Sperm Whale,85002
8500200N,1104  B28:00  11:42.710,81600,6.482,Sperm Whale,85002
8500200O,1104  B28:00  11:51.285,81600,4.800,Sperm Whale,85002
8500200P,1104  B28:00  11:56.086,81600,6.236,Sperm Whale,85002
8500200Q,1104  B28:00  12:02.454,81600,5.025,Sperm Whale,85002
8500200R,1104  B28:00  12:07.480,81600,5.424,Sperm Whale,85002
8500200S,1104  B28:00  12:12.905,81600,4.101,Sperm Whale,85002
8500200T,1104  B28:00  12:18.068,81600,4.101,Sperm Whale,85002
8500200U,1104  B28:00  12:31.342,81600,7.321,Sperm Whale,85002
8500200V,1104  B28:00  12:38.365,81600,4.136,Sperm Whale,85002
8500200W,1104  B28:00  12:42.501,81600,5.256,Sperm Whale,85002
8500200X,1104  B28:00  12:47.586,81600,2.111,Sperm Whale,85002
8500200Y,1104  B28:00  12:49.395,81600,4.050,Sperm Whale,85002
8500200Z,1104  B28:00  12:53.834,81600,4.179,Sperm Whale,85002
85002010,1104  B28:00  17:54.437,81600,3.027,Sperm Whale,85002
85002011,1104  B28:00  17:57.465,81600,4.061,Sperm Whale,85002
85002012,1104  B28:00  19:53.702,81600,6.609,Sperm Whale,85002
85002013,1104  B28:00  20:00.016,81600,4.430,Sperm Whale,85002
85002014,1104  B28:00  20:04.151,81600,5.575,Sperm Whale,85002
85002015,1104  B28:00  20:10.281,81600,3.913,Sperm Whale,85002
85002016,1104  B28:00  20:14.527,81600,3.101,Sperm Whale,85002
85002017,1104  B28:00  20:17.629,81600,2.215,Sperm Whale,85002
85002018,1104  B28:00  20:24.349,81600,2.252,Sperm Whale,85002
85002019,1104  B28:00  20:29.924,81600,4.800,Sperm Whale,85002
8500201A,1104  B28:00  12:58.013,81600,3.791,Sperm Whale,85002
8500201B,1104  B28:00  13:01.805,81600,4.093,Sperm Whale,85002
8500201C,1104  B28:00  13:06.071,81600,1.637,Sperm Whale,85002
8500201D,1104  B28:00  13:09.561,81600,6.721,Sperm Whale,85002
8500201E,1104  B28:00  13:16.282,81600,2.326,Sperm Whale,85002
8500201F,1104  B28:00  13:19.169,81600,3.877,Sperm Whale,85002
8500201G,1104  B28:00  13:24.211,81600,6.032,Sperm Whale,85002
8500201H,1104  B28:00  13:37.999,81600,4.567,Sperm Whale,85002
8500201I,1104  B28:00  13:44.635,81600,4.222,Sperm Whale,85002
8500201J,1104  B28:00  13:48.857,81600,3.016,Sperm Whale,85002
8500201K,1104  B28:00  13:56.958,81600,4.265,Sperm Whale,85002
8500201L,1104  B28:00  14:16.089,81600,5.687,Sperm Whale,85002
8500201M,1104  B28:00  14:22.207,81600,4.481,Sperm Whale,85002
8500201N,1104  B28:00  14:29.274,81600,3.145,Sperm Whale,85002
8500201O,1104  B28:00  14:32.419,81600,1.680,Sperm Whale,85002
8500201P,1104  B28:00  14:35.479,81600,7.109,Sperm Whale,85002
8500201Q,1104  B28:00  14:41.683,81600,5.256,Sperm Whale,85002
8500201R,1104  B28:00  14:50.559,81600,4.308,Sperm Whale,85002
8500201S,1104  B28:00  14:55.558,81600,3.102,Sperm Whale,85002
8500201T,1104  B28:00  14:58.660,81600,4.136,Sperm Whale,85002
8500201U,1104  B28:00  15:06.279,81600,6.219,Sperm Whale,85002
8500201V,1104  B28:00  15:12.498,81600,4.270,Sperm Whale,85002
8500201W,1104  B28:00  15:16.566,81600,2.481,Sperm Whale,85002
8500201X,1104  B28:00  15:24.908,81600,4.392,Sperm Whale,85002
8500201Y,1104  B28:00  15:30.602,81600,1.789,Sperm Whale,85002
8500201Z,1104  B28:00  15:32.392,81600,8.704,Sperm Whale,85002
85002020,1104  B28:00  15:42.357,81600,7.646,Sperm Whale,85002
85002021,1104  B28:00  16:23.844,81600,10.005,Sperm Whale,85002
85002022,1104  B28:00  16:34.338,81600,3.945,Sperm Whale,85002
85002023,1104  B28:00  16:47.150,81600,5.572,Sperm Whale,85002
85002024,1104  B28:00  17:20.791,81600,3.974,Sperm Whale,85002
85002025,1104  B28:00  17:24.766,81600,6.135,Sperm Whale,85002
85002026,1104  B28:00  17:32.214,81600,5.325,Sperm Whale,85002
85002027,1104  B28:00  17:43.803,81600,2.766,Sperm Whale,85002
85002028,1104  B28:00  17:46.349,81600,3.027,Sperm Whale,85002
85002029,1104  B28:00  17:49.303,81600,3.913,Sperm Whale,85002
8500202A,1104  B28:00  24:29.487,81600,8.935,Sperm Whale,85002
8500202B,1104  B28:00  24:38.201,81600,3.101,Sperm Whale,85002
8500202C,1104  B28:00  24:41.118,81600,4.135,Sperm Whale,85002
8500202D,1104  B28:00  24:47.322,81600,2.436,Sperm Whale,85002
8500202E,1104  B28:00  24:51.605,81600,0.812,Sperm Whale,85002
8500202F,1104  B28:00  24:53.525,81600,3.470,Sperm Whale,85002
8500202G,1104  B28:00  24:56.590,81600,1.809,Sperm Whale,85002
8500202H,1104  B28:00  25:02.830,81600,2.510,Sperm Whale,85002
8500202I,1104  B28:00  25:15.384,81600,4.246,Sperm Whale,85002
8500202J,1104  B28:00  25:21.846,81600,3.987,Sperm Whale,85002
8500202K,1104  B28:00  25:28.012,81600,4.652,Sperm Whale,85002
8500202L,1104  B28:00  25:38.166,81600,6.166,Sperm Whale,85002
8500202M,1104  B28:00  25:57.957,81600,5.649,Sperm Whale,85002
8500202N,1104  B28:00  26:03.422,81600,2.658,Sperm Whale,85002
85003001,195  B23.75  16.18,81920,3.394,Sperm Whale,85003
85003002,567  B23.75  19.39,81920,3.775,Sperm Whale,85003
85003003,579  B23.75  19.82,81920,3.244,Sperm Whale,85003
85003004,521  B23.75  11.74,81920,1.525,Sperm Whale,85003
85003005,1104  B30:00  4:13.163,81600,6.976,Sperm Whale,85003
85003006,1104  B30:00  4:19.880,81600,6.066,Sperm Whale,85003
85003007,1104  B30:00  4:25.513,81600,4.810,Sperm Whale,85003
85003008,1104  B30:00  4:40.323,81600,2.135,Sperm Whale,85003
85003009,1104  B30:00  12:22.188,81600,11.050,Sperm Whale,85003
8500300A,1104  B30:00  12:38.124,81600,5.001,Sperm Whale,85003
8500300B,1104  B30:00  12:49.173,81600,8.268,Sperm Whale,85003
8500300C,1104  B30:00  12:57.584,81600,5.366,Sperm Whale,85003
8500300D,1104  B30:00  14:16.941,81600,3.464,Sperm Whale,85003
8500300E,1104  B30:00  21:57.541,81600,8.188,Sperm Whale,85003
85004001,487  B23.75  19.11,81920,3.775,Sperm Whale,85004
85004002,517  B23.75  17.03,81920,3.775,Sperm Whale,85004
85004003,63  B23.75  17.75,81920,3.412,Sperm Whale,85004
85004004,83  B23.75  18.06,81920,3.412,Sperm Whale,85004
85004005,144  B23.75  17.53,81920,3.412,Sperm Whale,85004
85004006,170  B23.75  18.50,81920,3.688,Sperm Whale,85004
85004007,305  B23.75  18.03,81920,3.644,Sperm Whale,85004
85005001,193  B23.75  19.62,81920,2.231,Sperm Whale,85005
85005002,196  B23.75  19.08,81920,2.231,Sperm Whale,85005
85005003,355  B23.75  14.16,81920,2.212,Sperm Whale,85005
85005004,355  B23.75  18.91,81920,1.881,Sperm Whale,85005
85005005,361  B23.75  14.48,81920,1.850,Sperm Whale,85005
85005006,413  B23.75  19.47,81920,3.769,Sperm Whale,85005
85005007,1101  B27:00  20:34.437,81600,1.493,Sperm Whale,85005
85005008,1101  B27:00  20:38.699,81600,1.380,Sperm Whale,85005
85010001,129  B23.75  11.65,81920,3.081,Sperm Whale,85010
85010002,37  B23.75  16.57,81920,3.769,Sperm Whale,85010
85010003,82  B23.75  16.72,81920,3.662,Sperm Whale,85010
85010004,362  B23.75  14.73,81920,1.900,Sperm Whale,85010
85010005,388  B23.75  8.384,81920,11.77,Sperm Whale,85010
85010006,752  B23.75  14.08,81920,2.994,Sperm Whale,85010
85010007,1109  B27:00  12:55.492,81600,3.843,Sperm Whale,85010
87009001,0  B26:23.138  1:48.341,40000,0.187,Sperm Whale,87009
87009002,0  B26:23.138  1:51.342,40000,0.321,Sperm Whale,87009
87009003,0  B26:23.138  1:54.142,40000,0.353,Sperm Whale,87009
87009004,0  B26:23.138  1:59.156,40000,0.281,Sperm Whale,87009
87009005,0  B26:23.138  2:01.521,40000,0.367,Sperm Whale,87009
87009006,0  B26:23.138  2:44.727,40000,0.419,Sperm Whale,87009
87009008,0  B26:23.138  2:47.802,40000,0.810,Sperm Whale,87009
87009009,0  B26:23.138  2:58.195,40000,0.560,Sperm Whale,87009
8700900A,0  B26:23.138  3:00.603,40000,0.424,Sperm Whale,87009
8700900B,0  B26:23.138  3:03.430,40000,0.475,Sperm Whale,87009
8700900C,0  B26:23.138  4:16.158,40000,0.431,Sperm Whale,87009
8700900D,0  B26:23.138  10:35.626,40000,1.366,Sperm Whale,87009
8700900E,0  B26:23.138  12:38.870,40000,0.912,Sperm Whale,87009
8700900F,0  B26:23.138  12:58.364,40000,0.499,Sperm Whale,87009
8700900G,0  B26:23.138  14:22.789,40000,0.439,Sperm Whale,87009
8700900H,0  B26:23.138  16:36.712,40000,0.952,Sperm Whale,87009
8700900I,0  B26:23.138  16:39.374,40000,0.823,Sperm Whale,87009
8700900J,0  B26:23.138  16:43.879,40000,0.961,Sperm Whale,87009
8700900K,0  B26:23.138  16:50.059,40000,0.414,Sperm Whale,87009
8700900L,0  B26:23.138  19:55.918,40000,0.318,Sperm Whale,87009
8700900M,0  B26:23.138  20:00.349,40000,0.315,Sperm Whale,87009
8700900N,0  B26:23.138  22:11.779,40000,1.405,Sperm Whale,87009
8700900O,0  B26:23.138  22:15.321,40000,0.264,Sperm Whale,87009
8700900P,0  B26:23.138  22:27.624,40000,0.186,Sperm Whale,87009
8700900Q,0  B26:23.138  23:22.299,40000,0.387,Sperm Whale,87009
8700900R,0  B26:23.138  23:30.235,40000,0.858,Sperm Whale,87009
8700900S,0  B26:23.138  23:35.729,40000,0.680,Sperm Whale,87009
8700900T,0  B26:23.138  23:38.882,40000,0.933,Sperm Whale,87009
8700900U,0  B26:23.138  23:40.354,40000,0.969,Sperm Whale,87009
8700900V,0  B26:23.138  23:43.409,40000,0.317,Sperm Whale,87009
8700900W,0  B26:23.138  23:45.442,40000,1.692,Sperm Whale,87009
8700900X,0  B26:23.138  23:48.741,40000,1.026,Sperm Whale,87009
8700900Y,0  B26:23.138  23:52.325,40000,1.782,Sperm Whale,87009
8700900Z,0  B26:23.138  24:05.846,40000,1.098,Sperm Whale,87009
87009010,0  B26:23.138  24:08.119,40000,1.352,Sperm Whale,87009
87011001,52,40960,47.5,Sperm Whale,87011
87011002,52,40960,47.5,Sperm Whale,87011
87017001,19,40960,1.89,Sperm Whale,87017
87017002,26,40960,3.999,Sperm Whale,87017
87017003,37,40960,2.274,Sperm Whale,87017
87017004,37,40960,1.706,Sperm Whale,87017
87017005,37,60600,3.571,Sperm Whale,87017
88002001,700  B28:00.00  0:08.076,81600,4.592,Sperm Whale,88002
88002002,700  B28:00.00  0:18.122,81600,5.449,Sperm Whale,88002
88002003,700  B28:00.00  0:23.277,81600,5.285,Sperm Whale,88002
88002004,700  B28:00.00  0:29.514,81600,5.384,Sperm Whale,88002
88002005,700  B28:00.00  0:35.719,81600,5.515,Sperm Whale,88002
88002006,700  B28:00.00  0:41.235,81600,5.417,Sperm Whale,88002
88002007,700  B28:00.00  0:46.652,81600,2.889,Sperm Whale,88002
88002008,700  B28:00.00  0:52.529,81600,2.101,Sperm Whale,88002
88002009,700  B28:00.00  0:56.731,81600,2.363,Sperm Whale,88002
8800200A,700  B28:00.00  0:59.095,81600,3.939,Sperm Whale,88002
8800200B,700  B28:00.00  1:07.303,81600,5.154,Sperm Whale,88002
8800200C,700  B28:00.00  1:16.430,81600,3.480,Sperm Whale,88002
8800200D,700  B28:00.00  1:19.910,81600,2.363,Sperm Whale,88002
8800200E,700  B28:00.00  1:22.077,81600,1.772,Sperm Whale,88002
8800200F,700  B28:00.00  1:26.837,81600,0.558,Sperm Whale,88002
8800200G,700  B28:00.00  1:28.413,81600,1.608,Sperm Whale,88002
8800200H,700  B28:00.00  1:30.022,81600,4.202,Sperm Whale,88002
8800200I,700  B28:00.00  1:34.552,81600,3.775,Sperm Whale,88002
8800200J,700  B28:00.00  1:38.689,81600,3.053,Sperm Whale,88002
8800200K,700  B28:00.00  1:42.038,81600,0.426,Sperm Whale,88002
8800200L,700  B28:00.00  1:42.465,81600,3.414,Sperm Whale,88002
8800200M,700  B28:00.00  1:50.607,81600,2.889,Sperm Whale,88002
8800200N,700  B28:00.00  1:55.663,81600,3.151,Sperm Whale,88002
8800200O,700  B28:00.00  1:58.814,81600,4.990,Sperm Whale,88002
8800200P,700  B28:00.00  2:04.855,81600,0.656,Sperm Whale,88002
8800200Q,700  B28:00.00  2:16.576,81600,8.142,Sperm Whale,88002
8800200R,700  B28:00.00  2:24.291,81600,5.942,Sperm Whale,88002
8800200S,700  B28:00.00  2:32.072,81600,1.838,Sperm Whale,88002
8800200T,700  B28:00.00  2:36.066,81600,3.581,Sperm Whale,88002
8800200U,700  B28:00.00  2:40.691,81600,0.654,Sperm Whale,88002
8800200V,700  B28:00.00  2:42.656,81600,0.613,Sperm Whale,88002
8800200W,700  B28:00.00  2:44.682,81600,0.470,Sperm Whale,88002
8800200X,700  B28:00.00  2:45.399,81600,4.256,Sperm Whale,88002
8800200Y,700  B28:00.00  2:50.393,81600,2.210,Sperm Whale,88002
8800200Z,700  B28:00.00  2:52.603,81600,2.333,Sperm Whale,88002
8800201A,700  B28:00.00  3:07.154,81600,12.299,Sperm Whale,88002
8800201B,700  B28:00.00  3:19.454,81600,9.168,Sperm Whale,88002
8800201C,700  B28:00.00  3:29.625,81600,2.517,Sperm Whale,88002
8800201D,700  B28:00.00  3:35.151,81600,4.768,Sperm Whale,88002
8800201E,700  B28:00.00  3:40.431,81600,2.599,Sperm Whale,88002
8800201F,700  B28:00.00  3:44.831,81600,5.566,Sperm Whale,88002
8800201G,700  B28:00.00  3:51.380,81600,1.637,Sperm Whale,88002
8800201H,700  B28:00.00  3:54.819,81600,6.876,Sperm Whale,88002
8800201I,700  B28:00.00  4:01.695,81600,5.075,Sperm Whale,88002
8800201J,700  B28:00.00  4:06.934,81600,5.873,Sperm Whale,88002
8800201K,700  B28:00.00  4:16.021,81600,9.311,Sperm Whale,88002
8800201L,700  B28:00.00  4:31.657,81600,9.209,Sperm Whale,88002
8800201M,700  B28:00.00  4:43.730,81600,28.627,Sperm Whale,88002
8800201N,700  B28:00.00  5:45.243,81600,29.406,Sperm Whale,88002
8800201O,700  B28:00.00  6:36.143,81600,6.760,Sperm Whale,88002
8800201P,700  B28:00.00  6:42.904,81600,7.683,Sperm Whale,88002
8800201Q,700  B28:00.00  7:08.790,81600,4.889,Sperm Whale,88002
8800201R,700  B28:00.00  7:13.680,81600,9.485,Sperm Whale,88002
8800201S,700  B28:00.00  7:25.849,81600,5.808,Sperm Whale,88002
8800201T,700  B28:00.00  7:32.319,81600,5.808,Sperm Whale,88002
8800201U,700  B28:00.00  7:42.319,81600,5.588,Sperm Whale,88002
8800201V,700  B28:00.00  7:52.209,81600,4.522,Sperm Whale,88002
8800201W,700  B28:00.00  7:57.503,81600,6.286,Sperm Whale,88002
8800201X,700  B28:00.00  8:06.437,81600,4.448,Sperm Whale,88002
8800201Y,700  B28:00.00  8:10.555,81600,3.345,Sperm Whale,88002
8800201Z,700  B28:00.00  8:18.606,81600,3.823,Sperm Whale,88002
88002020,700  B28:00.00  8:22.430,81600,6.176,Sperm Whale,88002
88002021,700  B28:00.00  8:29.378,81600,3.492,Sperm Whale,88002
88002022,700  B28:00.00  8:33.275,81600,6.727,Sperm Whale,88002
88002023,700  B28:00.00  8:40.591,81600,7.647,Sperm Whale,88002
88002024,700  B28:00.00  8:52.908,81600,5.294,Sperm Whale,88002
88002025,700  B28:00.00  8:58.202,81600,7.058,Sperm Whale,88002
88002026,700  B28:00.00  9:05.261,81600,5.882,Sperm Whale,88002
88002027,700  B28:00.00  9:10.939,81600,10.425,Sperm Whale,88002
88002028,700  B28:00.00  9:20.759,81600,5.479,Sperm Whale,88002
88002029,700  B28:00.00  9:31.060,81600,9.205,Sperm Whale,88002
8800202A,700  B28:00.00  9:42.852,81600,3.682,Sperm Whale,88002
8800202B,700  B28:00.00  9:46.534,81600,4.558,Sperm Whale,88002
8800202C,700  B28:00.00  9:51.882,81600,5.172,Sperm Whale,88002
8800202D,700  B28:00.00  9:57.055,81600,6.663,Sperm Whale,88002
8800202E,700  B28:00.00  10:41.066,81600,9.380,Sperm Whale,88002
8800202F,700  B28:00.00  10:52.463,81600,10.213,Sperm Whale,88002
8800202G,700  B28:00.00  11:03.553,81600,6.794,Sperm Whale,88002
8800202H,700  B28:00.00  11:10.348,81600,6.312,Sperm Whale,88002
8800202I,700  B28:00.00  11:16.660,81600,5.961,Sperm Whale,88002
8800202J,700  B28:00.00  11:21.745,81600,5.610,Sperm Whale,88002
8800202K,700  B28:00.00  11:28.014,81600,6.706,Sperm Whale,88002
8800202L,700  B28:00.00  11:35.378,81600,5.654,Sperm Whale,88002
8800202M,700  B28:00.00  11:41.033,81600,5.610,Sperm Whale,88002
8800202N,700  B28:00.00  11:46.644,81600,4.032,Sperm Whale,88002
8800202O,700  B28:00.00  11:52.606,81600,8.504,Sperm Whale,88002
8800202P,700  B28:00.00  12:03.126,81600,9.424,Sperm Whale,88002
8800202Q,700  B28:00.00  12:17.855,81600,9.468,Sperm Whale,88002
8800202R,700  B28:00.00  12:27.806,81600,8.854,Sperm Whale,88002
8800202S,700  B28:00.00  12:39.598,81600,8.065,Sperm Whale,88002
8800202T,700  B28:00.00  12:53.625,81600,7.715,Sperm Whale,88002
8800202U,700  B28:00.00  13:08.398,81600,5.567,Sperm Whale,88002
8800202V,700  B28:00.00  13:13.570,81600,5.654,Sperm Whale,88002
8800202W,700  B28:00.00  13:19.883,81600,5.654,Sperm Whale,88002
8800202X,700  B28:00.00  13:25.537,81600,4.208,Sperm Whale,88002
8800202Y,700  B28:00.00  13:49.384,81600,14.027,Sperm Whale,88002
8800202Z,3:39.878-8:40.129,44100,5:00.251,Sperm Whale,88002
90007006,16:14.309-18:32.998,160000,2:18.689,Sperm Whale,90007
90007007,16:14.309-18:32.998,40000,2:18.689,Sperm Whale,90007
90007008,16:14.309-18:32.998,40000,2:18.689,Sperm Whale,90007
90007009,16:14.309-18:32.998,40000,2:18.689,Sperm Whale,90007
9000700A,16:14.309-18:32.998,40000,2:18.689,Sperm Whale,90007
9000700B,22:35.361-27:6.648,160000,4:31.286,Sperm Whale,90007
9000700C,22:35.361-27:6.648,40000,4:31.286,Sperm Whale,90007
9000700D,22:35.361-27:6.648,40000,4:31.286,Sperm Whale,90007
9000700E,22:35.361-27:6.648,40000,4:31.286,Sperm Whale,90007
9000700F,22:35.361-27:6.648,40000,4:31.286,Sperm Whale,90007
90008001,0:3.227-2:6.221,160000,2:2.994,Sperm Whale,90008
90008002,0:3.227-2:6.221,40000,2:2.994,Sperm Whale,90008
90008003,0:3.227-2:6.221,40000,2:2.994,Sperm Whale,90008
90008004,0:3.227-2:6.221,40000,2:2.994,Sperm Whale,90008
90008005,0:3.227-2:6.221,40000,2:2.994,Sperm Whale,90008
90008006,7:26.832-8:35.120,160000,1:8.287,Sperm Whale,90008
90008007,7:26.832-8:35.120,40000,1:8.287,Sperm Whale,90008
90008008,7:26.832-8:35.120,40000,1:8.287,Sperm Whale,90008
90008009,7:26.832-8:35.120,40000,1:8.287,Sperm Whale,90008
9000800A,7:26.832-8:35.120,40000,1:8.287,Sperm Whale,90008
9000800B,16:45.487-21:16.412,160000,4:30.925,Sperm Whale,90008
9000800C,16:45.487-21:16.412,40000,4:30.925,Sperm Whale,90008
9000800D,16:45.487-21:16.412,40000,4:30.925,Sperm Whale,90008
9000800E,16:45.487-21:16.412,40000,4:30.925,Sperm Whale,90008
9000800F,16:45.487-21:16.412,40000,4:30.925,Sperm Whale,90008
90009001,,,,Sperm Whale,90009
90009002,7:31.800-10:42.224,40000,3:10.423,Sperm Whale,90009
90009003,7:31.800-10:42.224,40000,3:10.423,Sperm Whale,90009
90009004,7:31.800-10:42.224,40000,3:10.423,Sperm Whale,90009
90009005,7:31.800-10:42.224,40000,3:10.423,Sperm Whale,90009
90009006,20:44.007-24:23.157,160000,3:39.149,Sperm Whale,90009
90009007,20:44.007-24:23.157,40000,3:39.149,Sperm Whale,90009
90009008,20:44.007-24:23.157,40000,3:39.149,Sperm Whale,90009
90009009,20:44.007-24:23.157,40000,3:39.149,Sperm Whale,90009
9000900A,20:44.007-24:23.157,40000,3:39.149,Sperm Whale,90009
90010001,0:1.804-4:48.746,160000,4:46.942,Sperm Whale,90010
90010002,0:1.804-4:48.746,40000,4:46.942,Sperm Whale,90010
90010003,0:1.804-4:48.746,40000,4:46.942,Sperm Whale,90010
90010004,0:1.804-4:48.746,40000,4:46.942,Sperm Whale,90010
